|ID|translation
5998|ID_19792123483345|{'dyu': 'Kanu ɲɔngɔn minw bɔni lo ɲɔgɔman', 'fr': 'Les amoureux assortis'}
5999|ID_18588219483881|"{'dyu': 'A ma na kɛ barinan kooko ye', 'fr': ""Quel que soit l'obstacle""}"
6000|ID_18162248525974|{'dyu': 'Onhon a tun ba famu', 'fr': 'Oui, elle le comprenait.'}
6001|ID_18644157.15269|{'dyu': 'Irbɛn seegira kan', 'fr': 'Urbain renchérit là-dessus.'}
6002|ID_17559042527538|{'dyu': 'I ba ko ɲanabɔ tile tan ni duuru kɔnɔ', 'fr': 'Tu le traites quinze jours…'}
6003|ID_19038557152814|{'dyu': 'A bi lafiɛn na bɛrlin', 'fr': 'Il repose à Berlin.'}
6004|ID_17810141528857|{'dyu': 'Nanaman kow drɔn', 'fr': 'Rien que des idioties !'}
6005|ID_17711562529465|{'dyu': 'krzvɛn ka sira Bose kɔnɔ', 'fr': 'Route de Crevin à Bossey'}
6006|ID_17331754530027|"{'dyu': ""a le bi n'a mɔgɔ kanu"", 'fr': 'toi, tu aimeras.'}"
6007|ID_18463505530576|{'dyu': 'o bi kɛ i dɔgɔmuso fɛ', 'fr': 'Elles aimeraient ta sœur.'}
6008|ID_19799099531131|{'dyu': 'n kɔni ba don', 'fr': 'Je le sais, moi.'}
6009|ID_19732398531687|{'dyu': 'a ka sigi yɔrɔ bi madrid le', 'fr': 'Son siège est situé à Madrid.'}
6010|ID_18233962532376|{'dyu': 'hɛri tan ni kelen ni klancɛ le dira o ma', 'fr': 'Il est onze heures et demi.'}
6011|ID_19558358532965|{'dyu': 'tiskola le ye I sigi yɔrɔ ye', 'fr': 'Son siège est Tuscola.'}
6012|ID_17814560153353|{'dyu': 'pan kelen trɛn fla cɛ', 'fr': 'Un saut entre deux trains !'}
6013|ID_18566046153408|"{'dyu': ""Lafiti y'a ta don a yɛrɛ kun."", 'fr': 'Laffitte enfila le sien.'}"
6014|ID_17418461534712|"{'dyu': 'Nin tun bi se ka kelen sɔrɔ', 'fr': ""J'aimerais en avoir une.""}"
6015|ID_18052084535254|{'dyu': 'n kaɲi ka joli le di aw ma', 'fr': 'Combien je vous dois ?'}
6016|ID_18120675535785|{'dyu': 'mɔgɔ kun fin tan ni duuru', 'fr': 'Une quinzaine d’hurluberlus.'}
6017|ID_17639540536324|{'dyu': 'nɛgɛ kanɲan kɔnɔtɔn ni kilancɛ', 'fr': 'Neuf heures et demie !…'}
6018|ID_17872440536863|{'dyu': 'ka se ka fɛn dɔ ɲinikali kɛ', 'fr': 'Pour demander quelque chose.'}
6019|ID_17559023537392|{'dyu': 'A tuma se ra, tumaba se ra.', 'fr': 'Il est temps,. grand temps !…'}
6020|ID_18504849538017|{'dyu': 'Nin drɔn pe le tun Kadi aninkuye', 'fr': 'Cela seul passionnait son âme.'}
6021|ID_17408973538568|{'dyu': 'An bi mun kuma le ra?', 'fr': 'De quoi parle-t-on ?'}
6022|ID_18694058153924|{'dyu': 'Nin jurne ni daminɛ cogo kaɲ', 'fr': 'La journée s’annonce belle.'}
6023|ID_18443511539814|"{'dyu': ""I lanibara k'a bi na diya a ye?"", 'fr': 'Tu es sûr que vous aimerez.'}"
6024|ID_18330119540363|{'dyu': 'ni a yɔrɔ kan jan o le ka fisa', 'fr': 'Plus c’est loin mieux c’est.'}
6025|ID_18707635540926|{'dyu': 'a ye lɛtri nin do tasuma kɔnɔ', 'fr': 'II jette la lettre au feu.'}
6026|ID_19367145541471|{'dyu': 'Nin ne yi yɛlɛma', 'fr': 'Ça, c’est le mouvement.'}
6027|ID_17377314542013|{'dyu': 'An tun be jigɛ minɛ ni file ye', 'fr': 'nous pêchions avec des filets.'}
6028|ID_18692499542552|{'dyu': 'n Mason ka n yɛrɛyira', 'fr': 'Je n’ai pas osé me manifester.'}
6029|ID_18268450543088|{'dyu': 'oh ɲa cɛnumani', 'fr': 'Oh ! la bonne figure !…'}
6030|ID_19489950543713|{'dyu': 'il tun te yi tuguni', 'fr': 'D’île, il n’y en avait plus!'}
6031|ID_18091700154426|"{'dyu': 'an ka jɛnkulu kɔnɔ mɔgɔ saaba', 'fr': ""Aucun homme de l'équipage.""}"
6032|ID_17810165544878|{'dyu': 'a KO a ka dugu yala', 'fr': 'Fouillons le pays, dit-il.'}
6033|ID_18250764545408|{'dyu': 'a bi siira sagaso juma le kɔnɔ', 'fr': 'À quel étage habitez-vous ?'}
6034|ID_19545881545947|"{'dyu': ""prɛntis le y'a ka sigi yɔrɔ ye"", 'fr': 'Son siège est Prentiss.'}"
6035|ID_17352990546485|"{'dyu': 'aw tina ji vɛri ɲakelen mi wa', 'fr': ""Prendrez-vous un verre d'eau.""}"
6036|ID_18033350547027|"{'dyu': ""an kaɲi k'o dɛmɛ"", 'fr': 'Nous devons donc les soutenir.'}"
6037|ID_19514360547558|{'dyu': 'Ivan kuvida ka dokimantɛri', 'fr': 'Documentaire de Yvan Couvidat.'}
6038|ID_17350256548088|{'dyu': 'Musow bɛ ka janmijan', 'fr': 'la plus grande femme.'}
6039|ID_18443566548615|{'dyu': 'O ye prɛtri jalaki', 'fr': 'Ils accusèrent le prêtre.'}
6040|ID_19991675549351|{'dyu': 'Bitɛr yi polici wele.', 'fr': 'Butters contacte la police.'}
6041|ID_19011762549895|"{'dyu': 'so den ne.', 'fr': ""C'est l'enfant de la maison.""}"
6042|ID_19142154550415|{'dyu': 'A sgi râ yan', 'fr': 'Thana retourne chez elle.'}
6043|ID_17415741550944|{'dyu': 'Alen a tun ba kalanna', 'fr': 'elle, elle lisait.'}
6044|ID_18403412551461|{'dyu': 'Laurence i ka fani yé wa?', 'fr': 'Florence, as-tu vu ma veste?'}
6045|ID_18331171551988|{'dyu': 'Né lé yi Jean yé', 'fr': 'JEAN : C’est moi, Jean.'}
6046|ID_17355596552517|{'dyu': 'Môgô bissaba', 'fr': 'Une trentaine de personnes.'}
6047|ID_17343487155305|{'dyu': 'A ka mousso bi bara kè mi?', 'fr': 'Où travaille votre femme ?'}
6048|ID_18029484553583|{'dyu': 'A toun bi Yoro djoumê?', 'fr': 'Où avait-il été ?'}
6049|ID_18087180554122|{'dyu': 'Ayi ibi baliman dè kouma mèna', 'fr': 'Non, tu entends ton frère ?'}
6050|ID_17778613554806|{'dyu': 'dumini kɛ yɔrɔ ni sɔgɔn man gɛlen .', 'fr': 'Ce restaurant n’est pas cher.'}
6051|ID_19644085555357|{'dyu': 'A bi télé yan', 'fr': 'C’est le cas ici.'}
6052|ID_18181178555893|{'dyu': 'A bi koulé la ko ka don', 'fr': '—«Entrez !» cria-t-il.'}
6053|ID_18652311556437|{'dyu': 'A yan woulé ni lo', 'fr': 'Vous avez les yeux rouges.'}
6054|ID_17353572556966|{'dyu': 'kalo kelen bara', 'fr': 'Un mois de travail.'}
6055|ID_17470640557493|{'dyu': 'Magazɛn da yɛlɛla a?', 'fr': 'Les magasins sont ouverts ?'}
6056|ID_18933818558022|{'dyu': 'A ba golora le', 'fr': 'Il l’a dans la peau.'}
6057|ID_17323545558557|{'dyu': 'A bi kɔnɔkisɛ don', 'fr': 'Vous enfilez des perles'}
6058|ID_17356213559203|{'dyu': 'An ni ce kɔsɔbɛ', 'fr': 'Très bien, merci.'}
6059|ID_17664159559749|{'dyu': 'I bi mirila mune la', 'fr': 'Qu’est-ce que tu penses ?'}
6060|ID_18018886560373|{'dyu': 'A kaɲi tan', 'fr': 'C’est bien comme ça.'}
6061|ID_17806233560936|{'dyu': 'o le kɔni', 'fr': 'Au fait, c’est juste…'}
6062|ID_18831161561527|{'dyu': 'a ka doni ka ca dɛ', 'fr': 'Ils sont chargés.'}
6063|ID_17815686562092|{'dyu': 'Dabakala grigriman nin bi sɔrɔ aw fɛ wa ?', 'fr': 'Vous avez des crayons gris ?'}
6064|ID_18452200156267|{'dyu': 'Aw jɔrɔnanko man caa wo.', 'fr': 'Peu vous importe!'}
6065|ID_17343505563237|"{'dyu': ""Ladili juman le b'alu fɛ?"", 'fr': 'Que recommandez-vous ?'}"
6066|ID_18907052563783|{'dyu': 'disiki belebeleba bi fɛ wa', 'fr': 'Tu as un gros disque dur?'}
6067|ID_17679637564379|"{'dyu': ""a tun b'a ka baradara kunu wa"", 'fr': 'Vous étiez au bureau hier ?'}"
6068|ID_18637838564927|{'dyu': 'fla walema saaba', 'fr': 'Deux ou trois fois.'}
6069|ID_18493972565459|{'dyu': 'bɛgɛn den mugan ani duuru', 'fr': 'Vingt-cinq animaux.'}
6070|ID_18283120566083|{'dyu': 'a bi Di', 'fr': 'Comment est-il ?'}
6071|ID_17503522566627|{'dyu': 'galonw le', 'fr': 'Ce ne sont que des mensonges !'}
6072|ID_17340720567159|"{'dyu': 'n ne ye île ta ye', 'fr': ""c'est celui-ci le tien.""}"
6073|ID_18089653567934|{'dyu': 'ne taw le', 'fr': 'C’est les miennes.'}
6074|ID_18839368568477|{'dyu': 'nɔnɔ litiri kelen ani klan', 'fr': 'un demi litre de lait'}
6075|ID_18726260569135|{'dyu': 'I bi mulo kɛra', 'fr': 'Qu’est-ce que tu fais?'}
6076|ID_18483326569684|{'dyu': 'an kaɲi ka telia Jonathan', 'fr': 'Il faut aller vite.'}
6077|ID_18478850570227|"{'dyu': ""sini a bi n'a taga jigɛ minɛ yɔrɔ"", 'fr': 'Demain elle pêchera.'}"
6078|ID_17485231570776|"{'dyu': ""nin y'aw ta le ye"", 'fr': 'Ceci est à vous ?'}"
6079|ID_20010884571314|{'dyu': 'A ka ta fɔlɔ kɛra zɔrgi de ye', 'fr': 'Sa première sélection a eu lieu le face à la Géorgie.'}
6080|ID_17831492571946|{'dyu': 'A ye mule dayɛlɛ', 'fr': 'Qu’avez-vous ouvert ?'}
6081|ID_18839341157249|{'dyu': 'Djolo yi sira di a ma', 'fr': 'Qui vous a permis ?…'}
6082|ID_17427860157302|{'dyu': 'Kamelé déni mougan', 'fr': 'Des jeunes de vingt ans.'}
6083|ID_17349746573553|{'dyu': 'Anbi bara kè bi', 'fr': 'Où travaille-t-il ?'}
6084|ID_18006414574094|{'dyu': 'Franswaz ka sira Okamvil kɔnɔ.', 'fr': 'RUE FRANCOISE à Aucamville'}
6085|ID_19585911157472|{'dyu': 'Macif ni ti na kɛ tuguni', 'fr': 'Le match ne reprendra pas.'}
6086|ID_19792780157526|"{'dyu': ""A tun ba sigɛn n'a dɔɔni"", 'fr': 'Il en souffrait presque.'}"
6087|ID_18802364575794|{'dyu': 'N tun bi siko a ra tuma dɔra', 'fr': 'J’en ai souvent rêvé.'}
6088|ID_18143356576338|{'dyu': 'Sira ka ɲi ka di mɔgɔw ka fɛtaw ma.', 'fr': 'Il faut autoriser le choix.'}
6089|ID_17557886576877|{'dyu': 'Ka mu kɛ na ye', 'fr': 'Pour quoi faire ?'}
6090|ID_20044061577482|{'dyu': 'See le ti an ye', 'fr': 'Il nous manque des moyens.'}
6091|ID_17711537578016|{'dyu': 'N bi si yɔrɔ jumɛ le?', 'fr': 'Où est-ce que j’habite ?'}
6092|ID_17686918578553|{'dyu': 'Ayi a yèrè soro ni koni na', 'fr': 'cinq route du Burg, dix-neuf, deux cent quarante, Saint-Viance'}
6093|ID_19740579157921|{'dyu': 'A ba ka kobɛ kɛ a keleen ali a ka barada', 'fr': 'Ils improvisent donc seuls son service funèbre et sa crémation.'}
6094|ID_18162700579754|{'dyu': 'a bɔra .', 'fr': 'Elle est sortie.'}
6095|ID_18543421580281|"{'dyu': 'Bi avion Conon nan', 'fr': ""J'attends mon avion à l'aéroport.""}"
6096|ID_18727156580815|{'dyu': 'Lou kiura bin fè', 'fr': 'J’ai bien une nouvelle maison.'}
6097|ID_17973466581354|"{'dyu': 'Ni yèrè yi saga yé', 'fr': ""En réalité, c'est un mouton.""}"
6098|ID_17409561581895|"{'dyu': 'Wari dôni', 'fr': ""un peu d'argent.""}"
6099|ID_17344389582427|{'dyu': 'Dogô mousso djoli lo bi i fè', 'fr': 'Combien de sœurs avez-vous ?'}
6100|ID_17986937583052|{'dyu': 'Cuillère deni', 'fr': 'La petite cuillère.'}
6101|ID_17365463.15836|{'dyu': 'Ko yanan man ba', 'fr': 'une très bonne chose.'}
6102|ID_18250669158417|{'dyu': 'Mousso a bana râ', 'fr': 'Il a refusé, madame…'}
6103|ID_17332979584797|"{'dyu': 'Ni ne tayé', 'fr': ""c'est celui-là le mien.""}"
6104|ID_17365084158534|"{'dyu': 'Couleur djoumè lo', 'fr': ""C'est quelle couleur ?""}"
6105|ID_18765175158588|"{'dyu': 'A koun ti se tougou', 'fr': ""Il n'en pouvait plus.""}"
6106|ID_18026873586409|{'dyu': 'Touma bè bougê li bi kè', 'fr': 'Tout à coup on frappe.'}
6107|ID_18012765586945|{'dyu': 'Touma djoumè tougou ni', 'fr': 'Combien de temps encore ?'}
6108|ID_18902424587477|{'dyu': 'Nne le ye Obama muso ye.', 'fr': 'Je suis madame Obama.'}
6109|ID_17359979588092|{'dyu': 'Aviɔn beleba mugan', 'fr': 'Les vingt avions sont gros.'}
6110|ID_17891250588812|"{'dyu': ""o tun y'o kanu"", 'fr': 'Ils ont été aimés.'}"
6111|ID_18224940589406|{'dyu': 'a tun bi mulo fɔra ye', 'fr': 'Qu’a-t-elle pu dire ?…'}
6112|ID_19401364158996|{'dyu': 'Diɲɛlatigɛ yɛlɛmana', 'fr': 'Sa vie en fut changée.'}
6113|ID_17933418590505|{'dyu': 'Ka ni yɛrɛ sigɛn tuguni', 'fr': 'Eh bien, ne te gêne plus.'}
6114|ID_17313030591053|{'dyu': 'Tiɲɛtɛ', 'fr': 'Ce n’est pas vrai'}
6115|ID_17342254591604|{'dyu': 'A bamuso ka kɛnɛ', 'fr': 'Comment va votre mère ?'}
6116|ID_18024647592166|{'dyu': 'Sira dumu wagati', 'fr': 'À l’heure du dîner.'}
6117|ID_17364615592731|{'dyu': 'Muso wolofila ɲɔngɔnkɔ', 'fr': 'elles sont sept sur les rangs.'}
6118|ID_18657631159328|{'dyu': 'A bi na tericɛ jumaw sɔrɔ', 'fr': 'Quels copains va-t-il avoir?'}
6119|ID_17411150593814|{'dyu': 'Aw ba lɔn a', 'fr': 'Vous la connaissez ?'}
6120|ID_18644249594493|{'dyu': 'A diara o ye', 'fr': 'Eux, ils ont aimé.'}
6121|ID_17429350595051|"{'dyu': 'Wari dɔɔnin.', 'fr': ""un peu d'argent.""}"
6122|ID_17485714595588|{'dyu': 'an bi kɔ fɛ', 'fr': 'Nous avons du retard.'}
6123|ID_18046932159613|{'dyu': 'an lɔra ka mɛn', 'fr': 'Vous avez attendu longtemps ?'}
6124|ID_19593073599102|"{'dyu': 'jaa nin kɔrɔsi ni no', 'fr': ""C'est un monument protégé.""}"
6125|ID_17393099599705|{'dyu': 'I facɛ ka jan', 'fr': 'ton père est grand.'}
6126|ID_18707709600263|{'dyu': 'jumɛ le tora', 'fr': 'Qu’en reste-t-il?'}
6127|ID_17408962600814|"{'dyu': 'I ni cee i ka hakili jigira', 'fr': ""Merci de me l'avoir rappelé.""}"
6128|ID_18096621601355|{'dyu': 'a ye ji bɔnan ta', 'fr': 'Il prend la carafe.'}
6129|ID_18168633601918|{'dyu': 'o maɲi', 'fr': 'C’est pas chic !'}
6130|ID_17346980602588|"{'dyu': 'nin wagati be yi a kaɲi', 'fr': ""S'il y a le temps c'est bien.""}"
6131|ID_17525296603146|"{'dyu': ""I lanibera k'a bi n'a dia ye"", 'fr': 'Tu es sûr qu’il aimera.'}"
6132|ID_17353307603694|{'dyu': 'fani bla yɔrɔ kɔnɔ', 'fr': 'Dans une armoire.'}
6133|ID_17409242604238|{'dyu': 'mɔgɔ man ca', 'fr': 'Les gens sont peu nombreux.'}
6134|ID_18023144604865|{'dyu': 'a wɔ n ba lon', 'fr': 'Si je le connais !'}
6135|ID_19410528605418|"{'dyu': ""lenar ba ladon n'a"", 'fr': ""Tenar s'occupe de lui.""}"
6136|ID_17333065605952|"{'dyu': 'n ka samara tununa', 'fr': ""j'ai perdu ma chaussure.""}"
6137|ID_19271938606483|{'dyu': 'tan ni kelen duron lo', 'fr': 'Il en termine onze.'}
6138|ID_17493335607013|{'dyu': 'den baw bolo a', 'fr': 'Vous avez des enfants ?'}
6139|ID_17774436160754|"{'dyu': 'a tun bi kuma kɔrɔ kalan', 'fr': ""Il enseignait l'histoire.""}"
6140|ID_18774036608164|{'dyu': 'a ka dɔ ye ka fɛn dɔ san a', 'fr': 'Vous souhaiteriez l’acheter ?'}
6141|ID_17545205608815|{'dyu': 'o bɛ ye kelen', 'fr': 'Ils sont identiques ?'}
6142|ID_18915464609383|{'dyu': 'a kelen tɛ.', 'fr': 'Ce n’est pas la seule.'}
6143|ID_19804336609929|{'dyu': 'a ka Di n ye ka Nin ye', 'fr': 'Ah! je voudrais voir cela !...'}
6144|ID_18173396610458|{'dyu': 'O ya ye ka ta', 'fr': 'Ils ont vu et appris.'}
6145|ID_18683199610992|{'dyu': 'A kaɲi ka saliya nin tagama', 'fr': 'Elle doit obéir aux ordres.'}
6146|ID_18006990611538|{'dyu': 'Fama cɛ sɔnna ma', 'fr': 'Le roi y consent.'}
6147|ID_19320076612074|"{'dyu': 'N ta ko mirila sisan ni na', 'fr': ""Mais là je n'y pense pas.""}"
6148|ID_18483311161261|{'dyu': 'A kè unyé teria kama', 'fr': 'Allez, par amitié pour moi.'}
6149|ID_17408818613166|{'dyu': 'An kun yi aw ye.', 'fr': 'Nous vous avions vu.'}
6150|ID_18078689613772|{'dyu': 'A kun bi nin jatiminɛna.', 'fr': 'Elle le sentait.'}
6151|ID_18173490614308|{'dyu': 'Bina sé un se touma na', 'fr': 'J’arrive à temps.'}
6152|ID_18459995161552|{'dyu': 'Mina kè i dogô mousso fè', 'fr': 'On aimera ta sœur.'}
6153|ID_17408728616116|"{'dyu': 'Iya kalan djon fè', 'fr': ""Avec qui l'avez-vous appris ?""}"
6154|ID_18420458616654|{'dyu': 'I lara la ka tchè lo yi yé wa?', 'fr': 'Tu es sûr que tu aimes.'}
6155|ID_17413129.16172|{'dyu': 'Fiman den bissaba ni kelé', 'fr': 'trente et un livres noirs.'}
6156|ID_17333086617727|"{'dyu': 'Sigilan nɛrɛmuguman wɛrɛw nana', 'fr': ""D'autres chaises jaunes.""}"
6157|ID_19989588618268|"{'dyu': ""ale 'e ye sisan wisla ka kuzi degi bagaw ye"", 'fr': ""Il est l'actuel entraîneur des gardiens de but du Wisła Cracovie.""}"
6158|ID_19799496161892|{'dyu': 'tasuma ti ne ka denw na', 'fr': 'Mes pauvres mômes n’ont pas de feu!'}
6159|ID_19483952619468|{'dyu': 'Cigèrèti min tchèkoroba ya mènè', 'fr': 'Cette cigarette allumée par le grandpère.'}
6160|ID_19176356620116|"{'dyu': 'Komi nymeria joli la', 'fr': ""Comme Nymeria s'est enfuie, c'est la louve de Sansa qui devra être sacrifiée.""}"
6161|ID_19518612620677|{'dyu': 'Filmou dannan sèson saba la', 'fr': 'La série a été arrêtée au bout de trois saisons.'}
6162|ID_19555157162123|"{'dyu': 'Daniel lo yi aka mogo yé', 'fr': ""Damian Mackle est l'époux de sa manageuse Nikki Cross.""}"
6163|ID_18570773621776|"{'dyu': ""Nin kuma ni y'a to kuma ɲanabɔla hakili jigila qardos n'a hamina kow la"", 'fr': ""A ces mots, l'avocat se souvint de madame Cardoche et de ses inquiétudes.""}"
6164|ID_19706515622322|"{'dyu': ""Bana dɔɔ bi n'a n'a rit sigɛn o bi n'a to a bi rtrɛti ta kalo kelen tɛmɛni kɔfɛ"", 'fr': ""LaRue souffrira d'une commotion cérébrale et annoncera sa retraite un mois plus tard.""}"
6165|ID_18582988622863|"{'dyu': ""a ka bɛgɛnw b'o seen nɔn bilara yɔrɔ sumani na"", 'fr': 'Les sabots de sa bête foulèrent des corps mous.'}"
6166|ID_18231516623404|{'dyu': 'flotiɛr ka sira binaani Ani kelen ange biseegi', 'fr': 'Route de la Foltiere, quarante et un, quatre cents Angé'}
6167|ID_17349801162394|{'dyu': 'fransɛ cama Bana a ka politiki la', 'fr': 'Les Français rejettent massivement votre politique.'}
6168|ID_19520408162455|"{'dyu': 'dakar kɔfɛ ndur le ye senegal ka pɔr flannan ye', 'fr': ""M'bour est le second port du Sénégal, après Dakar.""}"
6169|ID_19999652625102|"{'dyu': 'Nin fana ye kanada ka dugu dɔ taga bolo dɔ ye', 'fr': ""C'est aussi la devise du Canada.""}"
6170|ID_17912311625721|{'dyu': 'Koni bè magni ka fow do', 'fr': 'Toutefois, je conviens qu’il ne s’agit pas de tout concentrer à Strasbourg.'}
6171|ID_19315028626267|"{'dyu': 'Djibi djigibra kô ra', 'fr': ""Ce cours d'eau est situé dans le bassin versant du río Santa Cruz.""}"
6172|ID_19500637626809|{'dyu': 'Antène fagali fila', 'fr': 'Deux antennes faible gain complètent le dispositif.'}
6173|ID_19082542627383|"{'dyu': 'Nounou dron lo bi Sega to kilé kôrô', 'fr': ""Ils sont cependant les seuls vampires à pouvoir s'exposer au soleil.""}"
6174|ID_18949380627972|"{'dyu': 'Henri sonna yamôgoyama', 'fr': ""Georges-Henri Bousquet accepte la présidence d'honneur.""}"
6175|ID_19133196628554|{'dyu': 'Oyo bolo fara ka bara kê', 'fr': 'Il a en particulier travaillé en collaboration avec Marianne Delorme.'}
6176|ID_17327405629245|{'dyu': 'An bâ lon ko mè ta tè', 'fr': 'Nous savons donc que ce système ne sera pas pérenne.'}
6177|ID_18210337629813|{'dyu': 'A bi nkonon ka ni koni dabila', 'fr': 'Je suis prêt à retirer cet amendement.'}
6178|ID_19802107630352|{'dyu': 'An ti kourou yé râ tougou', 'fr': 'On ne voit plus du tout le dôme de Saint-Paul.'}
6179|ID_19809620630895|{'dyu': 'o ye nansara kɛlɛkɛdenw bila Nin kɛlɛ ye kɔnɔ', 'fr': 'Bouët engagea soldats français durant cette offensive.'}
6180|ID_19077983631522|{'dyu': 'A bi fin txhama ta', 'fr': 'Elle dure plusieurs jours.'}
6181|ID_19676496.16321|"{'dyu': 'San min tugula kyltɛri ye kavalari furu', 'fr': ""L'année suivante, Cutler a épousé Cavallari.""}"
6182|ID_17321294632652|{'dyu': 'faransi barakɛ yɔrɔw fana bi ni gɛlɛya cama ye komi n ka dugu', 'fr': 'L’industrie française connaît de grandes difficultés, de même que ma région.'}
6183|ID_18230328633196|"{'dyu': ""Arsɛn Bipɛn na n'i fɛ wa ?"", 'fr': 'Est-ce que par hasard tu aurais reçu la visite d’Arsène Lupin ?'}"
6184|ID_18534517633744|{'dyu': 'I ye n ka marata nɔni.', 'fr': 'Tu as écrasé ma sauvegarde.'}
6185|ID_18408042634283|{'dyu': 'A ci ko be na nɔgɔya.', 'fr': 'La transaction serait commode.'}
6186|ID_18906645.16349|{'dyu': 'ahh garisigɛ dɔ ye ni ye', 'fr': 'Ah ! ben… en v’là une chance !'}
6187|ID_18421024635451|{'dyu': 'Sama den nani.', 'fr': 'Quatre éléphants.'}
6188|ID_17331726635993|{'dyu': 'I ka kɔniw ka bonbon.', 'fr': 'tes oiseaux sont grands.'}
6189|ID_19784160163653|{'dyu': 'Nou nou chokô ka na tougou', 'fr': 'Certains de ces disques étant réédités sur disque compact.'}
6190|ID_19617900637154|"{'dyu': ""Buguri fana bi n'a ni fɛn cama ye"", 'fr': ""Le sandre est également porteur d'un rhabdovirus originellement identifié sur la perche commune.""}"
6191|ID_19488195163771|{'dyu': 'Nga mbelé tchè lo', 'fr': 'Mais alors, oncle Will, ce naufrage du Dream?...'}
6192|ID_17788101638248|{'dyu': 'Sira kèmè ni tan ani kelé', 'fr': 'deux cent onze rue du Plis, soixante-seize, cent soixante à Saint-Jacques-sur-Darnétal'}
6193|ID_18476528638892|{'dyu': 'A bɛɛ yɛlɛma na annu kan.', 'fr': 'Tout a tourné contre nous.'}
6194|ID_19798396639447|{'dyu': 'Jérémie toum bi tamana a seng kan djama koulou yan fè', 'fr': 'Du haut de son tréteau, Gwynplaine passait en revue le sombre peuple.'}
6195|ID_19461015639986|{'dyu': 'Yɛlɛmani baba ni tumana sarlin bɔra bɔlsevik kɔrɔsi nin na', 'fr': 'Lors des Grandes Purges, Staline se débarrasse de la vieille garde bolchévique.'}
6196|ID_17886543640527|{'dyu': 'O bina papier chouan waga ti bè', 'fr': 'Ah çà ! c’est donc une gageure ? on me volera donc toujours mes papiers !'}
6197|ID_17681863641073|{'dyu': 'Sira tanni wôrô lo', 'fr': 'seize route de Ruère, soixante et onze mille deux cent quarante Saint-Cyr'}
6198|ID_17756155164161|{'dyu': 'Aka lo yorô bi an fè', 'fr': 'SP à son compte, rétribuée par la mairie, compétente en kayak.'}
6199|ID_18239966642156|{'dyu': 'Ala ka sii di an bamuso Ibi ma.', 'fr': 'Vive la mère Ubu.'}
6200|ID_19489832164277|"{'dyu': 'A ka siyɔrɔ lɔra kolɔnbie lɔ san na', 'fr': ""Il abrite un cadran solaire réalisé l'année de la construction du colombier.""}"
6201|ID_18607134643336|{'dyu': 'Izak newton sira ni ngalotigɛ fara ɲɔgɔkan', 'fr': 'Isaac Newton associe la potion et des impostures surréalistes.'}
6202|ID_17860683643882|{'dyu': 'Vosiyɛri sira kɔnɔntɔn Colemiye biseegi ni kɔnɔtɔn kɛmɛ.', 'fr': 'neuf rue de la Vossière, quatre-vingt-neuf, cent, Collemiers'}
6203|ID_17356140644483|{'dyu': 'Finɛtri dakun na.', 'fr': 'sur le bord de la fenêtre.'}
6204|ID_18047745645029|"{'dyu': 'Bis den tan bi Dɛsprɛl ka sira kan.', 'fr': ""dix BIS route d'Esprels""}"
6205|ID_18187176645553|"{'dyu': 'N ti ar fɛ', 'fr': ""Rue de l'Augraben à Kembs""}"
